,01.Well Identifier,02.Well Core Analysis Number (Well Core Analysis Line),03.Well Core Analysis Core Number,04.Well Line Interval Depth,05.Well Line Code,06.Well Line Interval Length,07.Well Line Porosity,08.Well Line KMAX,09.Well Line KVERT,10.Well Line K90,11.Well Line Grain Density,12.Well Line Pore Volume Oil,13.Well Line Pore Volume Water,14.Well Line Bulk Density,15.Well Line Lithology
13228,00/06-35-060-18W5/0,25535,1,2762.62,FD,0.42,0.017,1.71,0.01,0.81,2830.0,,,,CRB INTRCALC
13229,00/06-35-060-18W5/0,25535,1,2762.04,FD,0.58,0.029,11.5,0.5,0.65,2840.0,,,,CRB INTRH/F
13230,00/06-35-060-18W5/0,25535,1,2764.63,FD,0.27,0.013,2.14,0.05,0.62,2840.0,,,,CRB INTRSH  ANHY
13231,00/06-35-060-18W5/0,25535,1,2748.69,FD,0.48,0.011,3.38,1.83,1.97,2860.0,,,,CRB INTRH/F ANHY
13232,00/06-35-060-18W5/0,25535,1,2766.82,LC,0.15,,,,,,,,,LOST CORE
13233,00/10-02-059-18W5/0,20971,1,3244.29,FD,0.18,0.038,10.4,2.06,7.62,2810.0,,,,CRB M/V H/F
13234,00/10-02-059-18W5/0,20971,1,3243.56,FD,0.24,0.028,53.9,6.07,2.1,2820.0,,,,CRB M/V H/F
13235,00/10-02-059-18W5/0,20971,1,3246.52,FD,0.21,0.059,30000.0,11.17,5.61,2820.0,,,,CRB M/V H/F
13236,00/10-02-059-18W5/0,20971,1,3241.85,FD,0.34,0.02,19.7,1.48,1.01,2830.0,,,,CRB M/V H/F
13237,00/10-02-059-18W5/0,20971,1,3242.43,FD,0.34,0.035,2.52,2.16,1.94,2830.0,,,,CRB M/V H/F
13238,00/10-02-059-18W5/0,20971,1,3242.77,FD,0.3,0.042,4.5,1.97,4.03,2830.0,,,,CRB M/V H/F
13239,00/10-02-059-18W5/0,20971,1,3243.07,FD,0.25,0.023,21.44,2.5,9.21,2830.0,,,,CRB M/V H/F
13240,00/10-02-059-18W5/0,20971,1,3243.32,FD,0.24,0.092,299.0,1642.0,17.54,2830.0,,,,CRB M/V H/F
13241,00/10-02-059-18W5/0,20971,1,3244.02,FD,0.27,0.018,7.33,2.07,5.92,2830.0,,,,CRB PP/VH/F SH  PRY
13242,00/10-02-059-18W5/0,20971,1,3244.47,FD,0.31,0.072,30000.0,1.15,53.39,2830.0,,,,CRB M/V H/F
13243,00/10-02-059-18W5/0,20971,1,3244.78,FD,0.33,0.048,40.77,1.02,11.96,2830.0,,,,CRB M/V H/F
13244,00/10-02-059-18W5/0,20971,1,3245.72,FD,0.43,0.064,119.0,29.58,28.59,2830.0,,,,CRB M/V H/F
13245,00/10-02-059-18W5/0,20971,1,3246.15,FD,0.18,0.028,6.1,3.05,1.27,2830.0,,,,CRB M/V H/F
13246,00/10-02-059-18W5/0,20971,1,3246.73,FD,0.3,0.023,0.91,0.78,0.42,2830.0,,,,CRB M/V H/F
13247,00/10-02-059-18W5/0,20971,1,3243.8,FD,0.22,0.031,56.25,19.71,3.99,2840.0,,,,CRB M/V H/F
13248,00/10-02-059-18W5/0,20971,1,3245.11,FD,0.4,0.041,19.11,0.83,16.58,2840.0,,,,CRB M/V H/F
13249,00/10-02-059-18W5/0,20971,1,3245.51,FD,0.21,0.041,19.11,0.83,16.58,2840.0,,,,CRB M/V BRKN
13250,00/10-02-059-18W5/0,20971,1,3242.19,FD,0.24,0.029,8.3,3.79,1.58,2850.0,,,,CRB M/V H/F
13251,00/10-02-059-18W5/0,20971,1,3246.33,FD,0.19,0.016,4.95,2.72,2.52,2850.0,,,,CRB M/V H/F SH
13252,00/10-02-059-18W5/0,20971,1,3247.03,LC,0.31,,,,,,,,,LOST CORE
13253,00/10-02-059-18W5/0,20971,2,3249.32,FD,0.21,0.053,1.21,0.23,0.43,2800.0,,,,CRB M/V H/F
13254,00/10-02-059-18W5/0,20971,2,3253.07,FD,0.21,0.085,8.16,4.89,6.63,2800.0,,,,CRB M/V
13255,00/10-02-059-18W5/0,20971,2,3248.56,FD,0.3,0.053,1.46,0.16,1.26,2810.0,,,,CRB M/V H/F
13256,00/10-02-059-18W5/0,20971,2,3248.86,FD,0.22,0.051,1.07,0.32,0.89,2810.0,,,,CRB M/V V/F
13257,00/10-02-059-18W5/0,20971,2,3249.08,FD,0.24,0.052,4.61,,4.61,2810.0,,,,CRB M/V V/F
13258,00/10-02-059-18W5/0,20971,2,3250.57,FD,0.27,0.156,30000.0,,42.7,2810.0,,,,CRB M/V H/F
13259,00/10-02-059-18W5/0,20971,2,3251.85,FD,0.27,0.057,46.99,9.71,10.11,2810.0,,,,CRB M/V H/F
13260,00/10-02-059-18W5/0,20971,2,3252.64,FD,0.22,0.043,22.41,0.2,12.32,2810.0,,,,CRB M/V H/F
13261,00/10-02-059-18W5/0,20971,2,3247.34,FD,0.3,0.063,30000.0,1.05,1.28,2820.0,,,,CRB M/V H/F
13262,00/10-02-059-18W5/0,20971,2,3247.95,FD,0.33,0.077,30000.0,16.68,38.16,2820.0,,,,CRB M/V H/F
13263,00/10-02-059-18W5/0,20971,2,3249.53,FD,0.16,0.095,12.07,2.95,1.57,2820.0,,,,CRB M/V H/F
13264,00/10-02-059-18W5/0,20971,2,3249.99,FD,0.28,0.068,10.78,3.43,5.56,2820.0,,,,CRB M/V H/F SH
13265,00/10-02-059-18W5/0,20971,2,3250.27,FD,0.3,0.065,6.19,2.98,6.19,2820.0,,,,CRB M/V H/F
13266,00/10-02-059-18W5/0,20971,2,3251.21,FD,0.27,0.099,81.42,128.0,81.42,2820.0,,,,CRB M/V V/F
13267,00/10-02-059-18W5/0,20971,2,3251.48,FD,0.37,0.028,19.79,1.3,4.92,2820.0,,,,CRB M/V H/F
13268,00/10-02-059-18W5/0,20971,2,3252.46,FD,0.18,0.025,9.3,0.43,3.89,2820.0,,,,CRB M/V H/F
13269,00/10-02-059-18W5/0,20971,2,3252.86,FD,0.21,0.05,6.34,0.15,5.09,2820.0,,,,CRB M/V H/F
13270,00/10-02-059-18W5/0,20971,2,3249.69,FD,0.3,0.078,51.0,7.17,30.11,2830.0,,,,CRB M/V H/F
13271,00/10-02-059-18W5/0,20971,2,3252.12,FD,0.34,0.068,6778.0,2.23,5594.0,2830.0,,,,CRB M/V H/F SH
13272,00/10-02-059-18W5/0,20971,2,3248.28,FD,0.28,0.03,36.67,7.1,10.32,2840.0,,,,CRB M/V H/F
13273,00/10-02-059-18W5/0,20971,2,3253.28,LC,0.46,,,,,,,,,LOST CORE
13274,00/10-02-059-18W5/0,20971,2,3247.64,RU,0.31,,,,,,,,,NOT ANALYSED - RUBBLE
13275,00/10-02-059-18W5/0,20971,2,3250.84,RU,0.37,,,,,,,,,NOT ANALYSED - RUBBLE
13276,00/10-02-059-18W5/0,20971,3,3255.2,FD,0.16,0.05,43.38,0.09,1.06,2790.0,,,,CRB M/V
13277,00/10-02-059-18W5/0,20971,3,3255.36,FD,0.21,0.056,12.6,0.71,3.08,2800.0,,,,CRB S/V
13278,00/10-02-059-18W5/0,20971,3,3254.96,FD,0.24,0.058,0.58,,0.41,2810.0,,,,CRB M/V V/F
13279,00/10-02-059-18W5/0,20971,3,3256.0,FD,0.24,0.045,0.41,0.01,0.06,2810.0,,,,CRB M/V
13280,00/10-02-059-18W5/0,20971,3,3255.81,FD,0.19,0.027,0.34,0.12,0.34,2820.0,,,,CRB PP/VV/F
13281,00/10-02-059-18W5/0,20971,3,3256.48,FD,0.16,0.015,0.8,0.51,0.77,2820.0,,,,CRB S/V
13282,00/10-02-059-18W5/0,20971,3,3255.57,FD,0.24,0.034,0.1,0.01,0.05,2830.0,,,,CRB S/V
13283,00/10-02-059-18W5/0,20971,3,3256.24,FD,0.24,0.065,8.09,0.27,6.27,2830.0,,,,CRB M/V
13284,00/10-02-059-18W5/0,20971,3,3256.64,LC,0.76,,,,,,,,,LOST CORE
13285,00/10-02-059-18W5/0,20971,4,3257.73,FD,0.31,0.028,2.78,0.34,0.87,2790.0,,,,CRB INTRH/F SH
13286,00/10-02-059-18W5/0,20971,4,3259.44,FD,0.24,0.025,3.51,0.45,2.26,2800.0,,,,CRB INTRH/F SH
13287,00/10-02-059-18W5/0,20971,4,3257.4,FD,0.33,0.016,0.34,0.01,0.29,2810.0,,,,CRB PP/VSH
13288,00/10-02-059-18W5/0,20971,4,3258.37,FD,0.31,0.033,5.24,0.28,1.44,2820.0,,,,CRB INTRH/F
13289,00/10-02-059-18W5/0,20971,4,3259.26,FD,0.18,0.029,0.62,0.1,0.57,2820.0,,,,CRB S/V H/F
13290,00/10-02-059-18W5/0,20971,4,3258.04,FD,0.33,0.02,1.93,0.06,1.03,2840.0,,,,CRB INTRH/F
13291,00/10-02-059-18W5/0,20971,4,3258.98,FD,0.28,0.024,1.14,0.09,0.91,2840.0,,,,CRB PP/VH/F
13292,00/10-02-059-18W5/0,20971,4,3258.68,FD,0.3,0.019,22.65,3.48,22.65,2860.0,,,,CRB INTRH/F
13293,00/10-02-059-18W5/0,20971,4,3259.68,LC,1.68,,,,,,,,,LOST CORE
13294,00/10-02-059-18W5/0,20971,5,3262.27,FD,0.25,0.039,1.66,0.75,1.52,2790.0,,,,CRB M/V H/F
13295,00/10-02-059-18W5/0,20971,5,3261.36,FD,0.3,0.059,0.65,0.15,0.29,2810.0,,,,CRB M/V
13296,00/10-02-059-18W5/0,20971,5,3261.97,FD,0.12,0.026,3.58,0.17,2.44,2810.0,,,,CRB PP/VH/F
13297,00/10-02-059-18W5/0,20971,5,3262.52,FD,0.21,0.047,9.3,1.38,5.37,2820.0,,,,CRB M/V SH
13298,00/10-02-059-18W5/0,20971,5,3263.19,FD,0.18,0.038,1.26,1.43,1.14,2820.0,,,,CRB P/S H/F
13299,00/10-02-059-18W5/0,20971,5,3262.09,FD,0.18,0.035,3.3,0.43,2.2,2830.0,,,,CRB M/V V/F
13300,00/10-02-059-18W5/0,20971,5,3263.04,FD,0.15,0.037,7.16,1.0,3.51,2830.0,,,,CRB P/S
13301,00/10-02-059-18W5/0,20971,5,3262.73,FD,0.31,0.025,8.6,0.36,2.42,2840.0,,,,CRB INTRH/F
13302,00/10-02-059-18W5/0,20971,5,3263.37,FD,0.31,0.021,2.11,0.21,1.67,2840.0,,,,CRB P/S SH
13303,00/10-02-059-18W5/0,20971,5,3261.66,FD,0.31,0.037,2.75,0.35,1.47,2850.0,,,,CRB M/V
13304,00/10-02-059-18W5/0,20971,5,3263.68,FD,0.3,0.037,15.04,0.82,7.28,2870.0,,,,CRB S/V
13305,00/10-02-059-18W5/0,20971,5,3263.98,LC,0.73,,,,,,,,,LOST CORE
13306,00/10-02-059-18W5/0,20971,6,3265.32,FD,0.25,0.028,1.29,0.26,1.17,2810.0,,,,CRB P/S H/F
13307,00/10-02-059-18W5/0,20971,6,3264.71,FD,0.22,0.068,1.53,,1.53,2820.0,,,,CRB P/S V/F
13308,00/10-02-059-18W5/0,20971,6,3265.11,FD,0.21,0.036,0.86,0.01,0.23,2820.0,,,,CRB P/S
13309,00/10-02-059-18W5/0,20971,6,3266.33,FD,0.33,0.041,5.93,0.85,1.43,2820.0,,,,CRB P/S
13310,00/10-02-059-18W5/0,20971,6,3264.93,FD,0.18,0.035,6.29,1.51,4.4,2830.0,,,,CRB P/S
13311,00/10-02-059-18W5/0,20971,6,3265.57,FD,0.3,0.047,49.43,2.07,18.6,2830.0,,,,CRB S/V H/F
13312,00/10-02-059-18W5/0,20971,6,3265.87,FD,0.18,0.046,13.37,1.42,6.8,2830.0,,,,CRB P/S H/F
13313,00/10-02-059-18W5/0,20971,6,3266.05,FD,0.28,0.08,30000.0,1.53,28.47,2860.0,,,,CRB P/S
13314,00/10-02-059-18W5/0,20971,6,3266.66,LC,0.19,,,,,,,,,LOST CORE
13315,00/10-02-059-18W5/0,20971,7,3266.85,FD,0.3,0.061,41.32,3.71,19.19,2810.0,,,,CRB P/S
13316,00/10-02-059-18W5/0,20971,7,3268.49,FD,0.31,0.057,13.25,1.31,13.25,2810.0,,,,CRB S/V H/F
13317,00/10-02-059-18W5/0,20971,7,3270.02,FD,0.24,0.045,1.7,,1.7,2810.0,,,,CRB S/V SH
13318,00/10-02-059-18W5/0,20971,7,3271.17,FD,0.25,0.081,93.79,5.16,17.74,2810.0,,,,CRB P/S
13319,00/10-02-059-18W5/0,20971,7,3271.42,FD,0.3,0.018,2.21,0.33,0.1,2810.0,,,,CRB S/V H/F
13320,00/10-02-059-18W5/0,20971,7,3267.15,FD,0.37,0.078,81.12,2.64,22.71,2820.0,,,,CRB M/V
13321,00/10-02-059-18W5/0,20971,7,3267.52,FD,0.3,0.142,30000.0,,242.0,2820.0,,,,CRB M/V H/F
13322,00/10-02-059-18W5/0,20971,7,3270.6,FD,0.36,0.046,18.87,1.41,18.87,2820.0,,,,CRB P/S H/F
13323,00/10-02-059-18W5/0,20971,7,3269.1,FD,0.37,0.085,68.34,0.67,32.56,2830.0,,,,CRB P/S H/F SH
13324,00/10-02-059-18W5/0,20971,7,3269.77,FD,0.15,0.03,12.83,2.68,11.06,2830.0,,,,CRB S/V H/F SH
13325,00/10-02-059-18W5/0,20971,7,3270.96,FD,0.21,0.168,30000.0,0.32,15.52,2830.0,,,,CRB M/V
13326,00/10-02-059-18W5/0,20971,7,3270.26,FD,0.34,0.011,12.83,0.66,11.38,2840.0,,,,CRB INTRH/F SH
13327,00/10-02-059-18W5/0,20971,7,3268.19,FD,0.3,0.034,22.91,1.22,22.91,2850.0,,,,CRB S/V H/F
13328,00/10-02-059-18W5/0,20971,7,3268.8,FD,0.3,0.057,14.32,1.2,12.25,2850.0,,,,CRB S/V H/F SH
13329,00/10-02-059-18W5/0,20971,7,3269.47,FD,0.3,0.042,6.98,1.18,5.93,2850.0,,,,CRB S/V H/F SH
13330,00/10-02-059-18W5/0,20971,7,3267.82,FD,0.37,0.028,26.88,1.25,26.88,2860.0,,,,CRB S/V H/F
13331,00/10-02-059-18W5/0,20971,7,3269.92,FD,0.1,0.207,30000.0,,15.72,2860.0,,,,CRB M/V
13332,00/10-02-059-18W5/0,20971,7,3271.72,LC,0.61,,,,,,,,,LOST CORE
13333,00/10-02-059-18W5/0,20971,8,3273.43,FD,0.18,0.133,12.03,,7.49,2780.0,,,,CRB M/V V/F
13334,00/10-02-059-18W5/0,20971,8,3274.77,FD,0.25,0.12,170.0,1.36,170.0,2790.0,,,,CRB P/S F
13335,00/10-02-059-18W5/0,20971,8,3274.04,FD,0.27,0.029,3.2,0.31,2.67,2800.0,,,,CRB P/S SH
13336,00/10-02-059-18W5/0,20971,8,3273.22,FD,0.21,0.074,30000.0,0.97,2.14,2810.0,,,,CRB P/S V/F
13337,00/10-02-059-18W5/0,20971,8,3273.8,FD,0.24,0.04,13.77,2.19,12.74,2810.0,,,,CRB P/S H/F SH
13338,00/10-02-059-18W5/0,20971,8,3274.31,FD,0.22,0.074,487.0,6.44,4.5,2810.0,,,,CRB P/S
13339,00/10-02-059-18W5/0,20971,8,3274.53,FD,0.24,0.093,29.99,3.58,15.71,2810.0,,,,CRB P/S
13340,00/10-02-059-18W5/0,20971,8,3275.02,FD,0.24,0.093,4.85,2.47,4.85,2810.0,,,,CRB P/S F
13341,00/10-02-059-18W5/0,20971,8,3272.67,FD,0.3,0.029,19.88,3.61,19.88,2820.0,,,,CRB PP/VH/F SH
13342,00/10-02-059-18W5/0,20971,8,3272.97,FD,0.25,0.067,4.3,1.3,3.88,2820.0,,,,CRB P/S
13343,00/10-02-059-18W5/0,20971,8,3275.26,FD,0.4,0.057,13.2,1.33,9.46,2820.0,,,,CRB M/V H/F
13344,00/10-02-059-18W5/0,20971,8,3273.61,FD,0.19,0.051,16.93,3.74,4.61,2830.0,,,,CRB P/S H/F
13345,00/10-02-059-18W5/0,20971,8,3272.33,FD,0.34,0.041,37.3,0.65,37.3,2840.0,,,,CRB S/V H/F
13346,00/10-02-059-18W5/0,20971,8,3275.84,LC,0.76,,,,,,,,,LOST CORE
13347,00/10-02-059-18W5/0,20971,8,3275.66,RU,0.18,,,,,,,,,NOT ANALYSED - RUBBLE
13348,00/10-02-059-18W5/0,20971,9,3277.76,FD,0.21,0.053,3.53,0.86,3.53,2810.0,,,,CRB P/S H/F
13349,00/10-02-059-18W5/0,20971,9,3276.9,FD,0.4,0.094,104.0,7.83,104.0,2820.0,,,,CRB M/V H/F
13350,00/10-02-059-18W5/0,20971,9,3276.6,FD,0.3,0.07,165.0,4.29,165.0,2830.0,,,,CRB P/S H/F
13351,00/10-02-059-18W5/0,20971,9,3277.97,LC,0.46,,,,,,,,,LOST CORE
13352,00/10-02-059-18W5/0,20971,9,3277.3,RU,0.46,,,,,,,,,NOT ANALYSED - RUBBLE
13353,00/10-02-059-18W5/0,20971,10,3278.95,FD,0.3,0.068,57.2,29.18,57.2,2780.0,,,,CRB P/S H/F CARB
13354,00/10-02-059-18W5/0,20971,10,3279.71,FD,0.24,0.074,14.1,4.61,9.18,2820.0,,,,CRB P/S
13355,00/10-02-059-18W5/0,20971,10,3279.95,FD,0.25,0.172,30000.0,22.51,35.46,2820.0,,,,CRB P/S H/F
13356,00/10-02-059-18W5/0,20971,10,3280.2,FD,0.24,0.062,22.0,2.12,17.41,2820.0,,,,CRB P/S H/F
13357,00/10-02-059-18W5/0,20971,10,3280.62,FD,0.25,0.131,41.55,3.86,41.55,2820.0,,,,CRB P/S H/F
13358,00/10-02-059-18W5/0,20971,10,3279.5,FD,0.21,0.096,19.03,,7.1,2830.0,,,,CRB P/S V/F
13359,00/10-02-059-18W5/0,20971,10,3278.73,FD,0.22,0.07,30000.0,0.96,12.0,2840.0,,,,CRB P/S
13360,00/10-02-059-18W5/0,20971,10,3279.25,FD,0.25,0.132,30000.0,4.9,21.83,2850.0,,,,CRB M/V H/F
13361,00/10-02-059-18W5/0,20971,10,3280.44,FD,0.18,0.08,20.34,1.41,0.76,2850.0,,,,CRB P/S
13362,00/10-02-059-18W5/0,20971,10,3280.87,LC,0.61,,,,,,,,,LOST CORE
13363,00/10-02-059-18W5/0,20971,10,3278.43,RU,0.3,,,,,,,,,NOT ANALYSED - RUBBLE
13364,00/10-02-059-18W5/0,20971,11,3282.7,FD,0.3,0.153,30000.0,,168.0,2790.0,,,,CRB M/V H/F
13365,00/10-02-059-18W5/0,20971,11,3282.39,FD,0.31,0.083,20.28,,20.28,2820.0,,,,CRB M/V H/F
13366,00/10-02-059-18W5/0,20971,11,3281.78,FD,0.31,0.075,20.42,0.91,13.45,2830.0,,,,CRB M/V H/F
13367,00/10-02-059-18W5/0,20971,11,3283.31,FD,0.33,0.049,6.47,0.12,1.69,2830.0,,,,CRB M/V
13368,00/10-02-059-18W5/0,20971,11,3282.09,FD,0.3,0.089,3.22,3.97,3.22,2850.0,,,,CRB S/V H/F
13369,00/10-02-059-18W5/0,20971,11,3281.48,LC,0.3,,,,,,,,,LOST CORE
13370,00/10-02-059-18W5/0,20971,11,3283.64,LC,0.58,,,,,,,,,LOST CORE
13371,00/10-02-059-18W5/0,20971,11,3283.0,RU,0.31,,,,,,,,,NOT ANALYSED - RUBBLE
13372,00/10-02-059-18W5/0,20971,12,3284.83,FD,0.15,0.077,29.24,0.08,4.15,2810.0,,,,CRB P/S
13373,00/10-02-059-18W5/0,20971,12,3284.52,FD,0.31,0.102,17.94,0.47,11.57,2830.0,,,,CRB P/S
13374,00/10-02-059-18W5/0,20971,12,3285.74,FD,0.25,0.075,88.51,2.99,88.51,2830.0,,,,CRB P/S H/F SH
13375,00/10-02-059-18W5/0,20971,12,3284.98,FD,0.31,0.048,19.38,0.03,10.8,2840.0,,,,CRB P/S
13376,00/10-02-059-18W5/0,20971,12,3285.99,FD,0.27,0.021,4.26,0.09,1.91,2850.0,,,,CRB S/V H/F
13377,00/10-02-059-18W5/0,20971,12,3286.26,LC,1.01,,,,,,,,,LOST CORE
13378,00/10-02-059-18W5/0,20971,12,3284.22,RU,0.3,,,,,,,,,NOT ANALYSED - RUBBLE
13379,00/10-02-059-18W5/0,20971,12,3285.29,RU,0.45,,,,,,,,,NOT ANALYSED - RUBBLE
13380,00/10-02-059-18W5/0,20971,13,3287.27,DE,0.21,,,,,,,,,NOT ANALYSED - DENSE
13381,00/10-02-059-18W5/0,20971,13,3293.3,FD,0.34,0.027,1.12,,0.98,2770.0,,,,CRB PP/VSH
13382,00/10-02-059-18W5/0,20971,13,3291.75,FD,0.15,0.058,82.57,0.39,69.42,2780.0,,,,CRB PP/VH/F SH
13383,00/10-02-059-18W5/0,20971,13,3288.0,FD,0.3,0.131,30000.0,4.03,35.15,2790.0,,,,CRB V
13384,00/10-02-059-18W5/0,20971,13,3290.04,FD,0.28,0.035,12.59,0.05,12.59,2790.0,,,,CRB S/V H/F SH
13385,00/10-02-059-18W5/0,20971,13,3294.0,FD,0.19,0.077,61.09,0.2,34.93,2790.0,,,,CRB V   H/F SH
13386,00/10-02-059-18W5/0,20971,13,3288.3,FD,0.31,0.05,63.7,,51.35,2800.0,,,,CRB S/V V/F
13387,00/10-02-059-18W5/0,20971,13,3289.31,FD,0.21,0.063,47.85,0.32,44.89,2800.0,,,,CRB P/S
13388,00/10-02-059-18W5/0,20971,13,3289.52,FD,0.28,0.061,25.73,0.17,18.48,2800.0,,,,CRB S/V SH
13389,00/10-02-059-18W5/0,20971,13,3290.53,FD,0.15,0.082,57.46,0.8,32.5,2800.0,,,,CRB V
13390,00/10-02-059-18W5/0,20971,13,3293.64,FD,0.36,0.083,60.55,0.05,37.68,2800.0,,,,CRB V   H/F
13391,00/10-02-059-18W5/0,20971,13,3289.8,FD,0.24,0.076,95.83,0.28,55.04,2810.0,,,,CRB P/S
13392,00/10-02-059-18W5/0,20971,13,3290.32,FD,0.21,0.07,45.89,0.62,25.48,2810.0,,,,CRB S/V
13393,00/10-02-059-18W5/0,20971,13,3290.99,FD,0.39,0.049,15.27,0.34,12.04,2810.0,,,,CRB S/V H/F SH
13394,00/10-02-059-18W5/0,20971,13,3291.9,FD,0.28,0.084,57.46,0.71,23.14,2810.0,,,,CRB P/S H/F
13395,00/10-02-059-18W5/0,20971,13,3294.52,FD,0.28,0.14,30000.0,2.35,39.65,2810.0,,,,CRB V   H/F SH
13396,00/10-02-059-18W5/0,20971,13,3288.97,FD,0.34,0.099,94.5,8.78,67.03,2820.0,,,,CRB V
13397,00/10-02-059-18W5/0,20971,13,3290.68,FD,0.31,0.058,104.0,1.12,56.74,2820.0,,,,CRB M/V H/F SH
13398,00/10-02-059-18W5/0,20971,13,3292.18,FD,0.24,0.031,8.15,0.45,7.12,2820.0,,,,CRB INTRH/F SH
13399,00/10-02-059-18W5/0,20971,13,3292.72,FD,0.31,0.035,9.94,0.21,9.69,2820.0,,,,CRB S/V H/F SH
13400,00/10-02-059-18W5/0,20971,13,3293.03,FD,0.27,0.085,86.13,1.78,56.3,2820.0,,,,CRB S/V
13401,00/10-02-059-18W5/0,20971,13,3294.19,FD,0.33,0.098,146.0,1.57,40.22,2820.0,,,,CRB V   H/F
13402,00/10-02-059-18W5/0,20971,13,3295.35,FD,0.21,0.183,30000.0,30.02,1282.0,2820.0,,,,CRB V
13403,00/10-02-059-18W5/0,20971,13,3295.56,FD,0.39,0.121,3343.0,7.06,467.0,2820.0,,,,CRB V   SH
13404,00/10-02-059-18W5/0,20971,13,3287.73,FD,0.27,0.122,30000.0,0.79,11.02,2830.0,,,,CRB V
13405,00/10-02-059-18W5/0,20971,13,3288.61,FD,0.36,0.177,30000.0,14.37,444.0,2830.0,,,,CRB V
13406,00/10-02-059-18W5/0,20971,13,3295.01,FD,0.34,0.085,123.0,0.85,66.81,2830.0,,,,CRB S/V H/F SH
13407,00/10-02-059-18W5/0,20971,13,3287.48,FD,0.25,0.107,35.01,1.76,35.01,2840.0,,,,CRB V   H/F
13408,00/10-02-059-18W5/0,20971,13,3292.42,FD,0.3,0.039,2.51,0.3,2.44,2840.0,,,,CRB INTRH/F SH
13409,00/10-02-059-18W5/0,20971,13,3291.38,FD,0.37,0.027,8.24,0.09,7.97,2850.0,,,,CRB S/V H/F SH
13410,00/10-02-059-18W5/0,20971,13,3294.8,FD,0.21,0.094,127.0,0.51,48.66,2850.0,,,,CRB V
13411,00/10-02-059-18W5/0,20971,13,3295.95,LC,0.16,,,,,,,,,LOST CORE
13412,00/10-02-059-18W5/0,20971,14,3296.11,FD,0.18,0.146,69.74,4.18,18.43,2800.0,,,,CRB V   SH
13413,00/10-02-059-18W5/0,20971,14,3296.69,FD,0.21,0.109,19.51,5.61,17.7,2800.0,,,,CRB M/V
13414,00/10-02-059-18W5/0,20971,14,3296.9,FD,0.12,0.111,1285.0,39.99,36.47,2800.0,,,,CRB V
13415,00/10-02-059-18W5/0,20971,14,3297.02,FD,0.15,0.107,1839.0,18.29,306.0,2800.0,,,,CRB V
13416,00/10-02-059-18W5/0,20971,14,3297.36,FD,0.21,0.101,71.02,,71.02,2800.0,,,,CRB S/V V/F
13417,00/10-02-059-18W5/0,20971,14,3297.78,FD,0.25,0.217,2860.0,,2860.0,2800.0,,,,CRB P/S V/F
13418,00/10-02-059-18W5/0,20971,14,3298.45,FD,0.19,0.131,182.0,19.42,121.0,2800.0,,,,CRB V   SH
13419,00/10-02-059-18W5/0,20971,14,3298.64,FD,0.18,0.142,357.0,7.41,200.0,2800.0,,,,CRB V   SH
13420,00/10-02-059-18W5/0,20971,14,3299.03,FD,0.22,0.08,11.83,1.92,9.73,2800.0,,,,CRB S/V
13421,00/10-02-059-18W5/0,20971,14,3299.37,FD,0.18,0.101,56.12,5.21,44.53,2800.0,,,,CRB P/S
13422,00/10-02-059-18W5/0,20971,14,3300.47,FD,0.3,0.074,0.52,0.01,0.01,2800.0,,,,CRB S/V
13423,00/10-02-059-18W5/0,20971,14,3296.29,FD,0.12,0.17,901.0,37.33,715.0,2810.0,,,,CRB V   SH
13424,00/10-02-059-18W5/0,20971,14,3296.41,FD,0.28,0.098,4.2,,4.2,2810.0,,,,CRB P/S V/F
13425,00/10-02-059-18W5/0,20971,14,3297.17,FD,0.19,0.108,326.0,42.07,98.1,2810.0,,,,CRB V
13426,00/10-02-059-18W5/0,20971,14,3297.57,FD,0.21,0.114,248.0,43.82,134.0,2810.0,,,,CRB P/S V/F
13427,00/10-02-059-18W5/0,20971,14,3298.03,FD,0.27,0.188,1099.0,145.0,1099.0,2810.0,,,,CRB P/S
13428,00/10-02-059-18W5/0,20971,14,3298.3,FD,0.15,0.06,20.22,3.86,5.09,2810.0,,,,CRB S/V H/F SH
13429,00/10-02-059-18W5/0,20971,14,3298.82,FD,0.21,0.139,119.0,3.11,36.06,2810.0,,,,CRB V   SH
13430,00/10-02-059-18W5/0,20971,14,3299.25,FD,0.12,0.224,30000.0,61.33,148.0,2810.0,,,,CRB P/S
13431,00/10-02-059-18W5/0,20971,14,3299.55,FD,0.31,0.089,26.63,1.87,11.04,2810.0,,,,CRB P/S
13432,00/10-02-059-18W5/0,20971,14,3299.86,FD,0.33,0.153,86.0,18.12,85.0,2810.0,,,,CRB M/V H/F
13433,00/10-02-059-18W5/0,20971,14,3300.77,FD,0.31,0.116,137.0,,137.0,2810.0,,,,CRB P/S V/F
13434,00/10-02-059-18W5/0,20971,14,3301.08,FD,0.3,0.142,184.0,1.4,22.53,2810.0,,,,CRB P/S
13435,00/10-02-059-18W5/0,20971,14,3300.19,FD,0.28,0.113,75.7,1.12,66.2,2820.0,,,,CRB P/S
13436,00/10-02-059-18W5/0,20971,14,3301.9,LC,0.3,,,,,,,,,LOST CORE
13437,00/10-02-059-18W5/0,20971,14,3301.38,RU,0.52,,,,,,,,,NOT ANALYSED - RUBBLE
13438,00/10-02-059-18W5/0,20971,15,3303.15,FD,0.18,0.146,105.0,55.0,95.0,2800.0,,,,CRB V
