,Formatted UWI,Gas Sample Date,Intrvl Base,Intrvl Top,Sep Liq C1c,Sep Liq C2c,Sep Liq C3c,Sep Liq C6c,Sep Liq C7+c,Sep Liq CO2c,Sep Liq H2c,Sep Liq H2Sc,Sep Liq HEc,Sep Liq IC4c,Sep Liq IC5c,Sep Liq N2c,Sep Liq NC4c,Sep Liq NC5c
718,00/10-15-059-18W5/0,10/10/2007 00:00:00,3377.8,3365.0,,,,,,,,,,,,,,
719,00/10-15-059-18W5/0,12/8/2008 00:00:00,3377.8,3365.0,,,,,,,,,,,,,,
720,00/10-15-059-18W5/0,4/20/2012 00:00:00,3377.8,3365.0,,,,,,,,,,,,,,
721,00/10-15-059-18W5/0,10/29/1968 00:00:00,3423.5,3416.8,,,1.54,12.62,66.83,,,0.25,,1.7,4.91,,5.31,6.84
722,00/10-15-059-18W5/0,8/27/1984 00:00:00,3377.8,3364.9,20.9,7.72,5.34,3.99,24.47,1.66,,22.73,,2.11,2.64,0.43,4.76,3.25
723,00/10-15-059-18W5/0,8/10/2017 00:00:00,3377.8,3365.0,1.78,1.34,1.9,9.67,70.17,0.25,0.0,3.35,0.0,1.24,2.99,0.0,3.24,4.07
724,00/10-15-059-18W5/0,6/2/2009 00:00:00,3377.8,3365.0,2.45,1.29,1.44,8.81,77.06,0.22,0.0,1.57,0.0,0.78,1.84,0.01,1.9,2.63
725,00/10-15-059-18W5/0,7/20/2010 00:00:00,3377.8,3365.0,1.91,1.19,1.44,6.89,78.69,0.24,0.0,2.49,0.0,0.81,1.85,0.01,1.92,2.56
726,00/10-15-059-18W5/0,10/26/2016 00:00:00,3377.8,3365.0,1.64,1.52,2.27,10.77,66.64,0.26,0.0,3.61,0.0,1.47,3.39,0.01,3.8,4.62
727,00/10-15-059-18W5/0,9/27/2014 00:00:00,3377.8,3365.0,1.53,1.31,1.93,10.49,68.36,0.23,0.0,3.55,0.0,1.32,3.25,0.03,3.58,4.42
728,00/10-34-058-18W5/0,9/28/1968 00:00:00,2427.4,2421.3,,,,,,,,,,,,,,
729,00/10-34-058-18W5/0,11/28/1968 00:00:00,3360.1,3344.9,,,,,,,,,,,,,,
730,00/10-34-058-18W5/0,11/29/1968 00:00:00,3360.1,3344.9,,,,,,,,,,,,,,
731,00/10-34-058-18W5/0,8/20/1988 00:00:00,3360.1,3344.9,,,,,,,,,,,,,,
732,00/10-34-058-18W5/0,8/21/1990 00:00:00,3360.1,3344.9,,,,,,,,,,,,,,
733,00/10-34-058-18W5/0,5/15/1984 00:00:00,3360.1,3344.9,16.03,6.59,4.97,5.26,33.59,1.08,,18.71,,2.13,2.79,0.3,4.95,3.6
734,00/06-31-047-13W5/0,1/31/1988 00:00:00,1743.0,1724.0,,,,,,,,,,,,,,
735,00/06-31-047-13W5/0,8/16/2003 00:00:00,3430.2,3424.1,,,,,,,,,,,,,,
736,00/04-07-065-12W5/0,2/28/2013 00:00:00,2765.5,2762.4,,,,,,,,,,,,,,
737,00/04-07-065-12W5/0,6/10/2013 00:00:00,2765.5,2762.4,,,,,,,,,,,,,,
738,00/04-07-065-12W5/0,8/14/2015 00:00:00,2765.5,2762.4,,,,,,,,,,,,,,
739,00/02-20-061-07W6/0,7/8/1975 00:00:00,3611.27,3535.68,,,,,,,,,,,,,,
740,00/10-19-058-18W5/0,4/19/1969 00:00:00,3441.2,3432.0,,,,,,,,,,,,,,
741,00/10-19-058-18W5/0,4/25/1969 00:00:00,3436.0,3422.9,,,,,,,,,,,,,,
742,00/10-19-058-18W5/0,3/16/1970 00:00:00,3433.3,3430.8,11.71,5.59,5.45,7.9,31.67,1.25,,21.81,,2.62,3.17,0.21,5.09,3.53
743,00/06-09-059-18W5/0,6/18/1968 00:00:00,3440.28,3433.27,,,,,,,,,,,,,,
744,00/06-09-059-18W5/0,7/2/1968 00:00:00,3440.3,3433.3,,,,,,,,,,,,,,
745,00/06-09-059-18W5/0,7/20/1968 00:00:00,3439.7,3435.1,,,,,,,,,,,,,,
746,00/06-09-059-18W5/0,7/24/1968 00:00:00,3440.3,3433.3,,,,,,,,,,,,,,
747,00/06-09-059-18W5/0,7/2/1970 00:00:00,3432.0,3421.1,,,,,,,,,,,,,,
748,00/06-09-059-18W5/0,7/2/1970 00:00:00,3469.2,3438.1,,,,,,,,,,,,,,
749,00/06-09-059-18W5/0,7/5/1970 00:00:00,3432.0,3421.1,,,,,,,,,,,,,,
750,00/06-09-059-18W5/0,4/12/2007 00:00:00,3469.2,3421.1,,,,,,,,,,,,,,
751,00/06-09-059-18W5/0,11/21/2008 00:00:00,3469.2,3421.1,,,,,,,,,,,,,,
752,00/02-32-064-14W5/0,3/11/1966 00:00:00,1850.14,1839.47,,,,,,,,,,,,,,
753,00/11-22-043-13W5/0,10/24/1970 00:00:00,3310.7,3305.9,,,,,,,,,,,,,,
754,00/11-22-043-13W5/0,10/24/1970 00:00:00,3310.74,3305.86,,,,,,,,,,,,,,
755,00/11-22-043-13W5/0,10/29/1970 00:00:00,3300.37,3294.28,,,,,,,,,,,,,,
756,00/06-07-060-22W5/0,10/28/1976 00:00:00,1850.14,1807.46,,,,,,,,,,,,,,
757,00/06-07-060-22W5/0,8/1/1977 00:00:00,3959.4,463.6,,,,,,,,,,,,,,
758,00/06-07-060-22W5/0,2/27/1977 00:00:00,2133.0,2122.6,0.27,1.51,5.81,10.59,56.88,0.06,,,,4.11,6.39,0.02,7.73,6.63
759,00/06-28-047-14W5/0,6/15/1988 00:00:00,1939.0,1925.0,,,,,,,,,,,,,,
760,00/15-10-049-19W5/0,6/24/1972 00:00:00,4526.28,4468.37,,,,,,,,,,,,,,
761,00/15-10-049-19W5/0,6/27/1972 00:00:00,2556.36,2550.26,,,,,,,,,,,,,,
762,00/07-21-039-10W5/0,9/23/1970 00:00:00,3030.32,3023.62,,,,,,,,,,,,,,
763,00/07-21-039-10W5/0,4/22/1971 00:00:00,3030.3,3023.6,,,,,,,,,,,,,,
764,00/07-21-039-10W5/0,4/22/1971 00:00:00,3030.32,3023.62,,,,,,,,,,,,,,
765,00/07-21-039-10W5/0,4/23/1971 00:00:00,3030.32,3023.62,,,,,,,,,,,,,,
766,00/07-21-039-10W5/0,4/10/1980 00:00:00,3030.3,3023.6,,,,,,,,,,,,,,
767,00/07-21-039-10W5/0,11/12/1981 00:00:00,3030.3,3023.6,,,,,,,,,,,,,,
768,00/07-21-039-10W5/0,11/4/1985 00:00:00,3030.32,3023.62,,,,,,,,,,,,,,
769,00/07-21-039-10W5/0,11/12/1981 00:00:00,3030.3,3023.6,14.57,16.03,17.78,6.5,19.97,0.5,,,,4.38,4.61,0.11,10.44,5.11
770,00/07-25-040-12W5/0,1/7/1971 00:00:00,3500.63,3474.72,,,,,,,,,,,,,,
771,02/06-15-047-16W5/0,8/6/1962 00:00:00,4248.91,4246.17,,,,,,,,,,,,,,
772,02/06-15-047-16W5/0,8/13/1962 00:00:00,4248.9,4246.2,,,,,,,,,,,,,,
773,00/10-11-057-18W5/0,2/25/1977 00:00:00,2014.73,1993.39,,,,,,,,,,,,,,
774,00/10-11-057-18W5/0,3/6/1977 00:00:00,2632.86,2626.16,,,,,,,,,,,,,,
775,00/10-11-057-18W5/0,3/28/1977 00:00:00,3737.5,3728.3,,,,,,,,,,,,,,
776,00/10-11-057-18W5/0,3/31/1977 00:00:00,3744.47,3733.8,,,,,,,,,,,,,,
777,00/11-20-042-13W5/0,6/7/1970 00:00:00,3655.16,3652.11,,,,,,,,,,,,,,
778,00/11-20-042-13W5/0,6/9/1970 00:00:00,3655.16,3652.11,,,,,,,,,,,,,,
779,00/11-20-042-13W5/0,6/10/1970 00:00:00,3538.12,3535.07,,,,,,,,,,,,,,
780,00/11-20-042-13W5/0,6/10/1970 00:00:00,3655.2,3652.1,,,,,,,,,,,,,,
781,00/11-20-042-13W5/0,6/11/1970 00:00:00,3655.2,3652.1,,,,,,,,,,,,,,
782,00/11-20-042-13W5/0,6/12/1970 00:00:00,3538.12,3535.07,,,,,,,,,,,,,,
783,00/11-20-042-13W5/0,6/19/1970 00:00:00,3655.16,3652.11,,,,,,,,,,,,,,
784,00/11-20-042-13W5/0,6/20/1970 00:00:00,3655.16,3652.11,,,,,,,,,,,,,,
785,00/11-20-042-13W5/0,6/20/1970 00:00:00,3655.2,3652.1,,,,,,,,,,,,,,
786,00/11-20-042-13W5/0,6/22/1970 00:00:00,3655.2,3652.1,,,,,,,,,,,,,,
787,00/11-20-042-13W5/0,2/5/2008 00:00:00,3540.0,3533.0,,,,,,,,,,,,,,
788,00/11-20-042-13W5/0,2/25/2008 00:00:00,3433.0,3293.0,,,,,,,,,,,,,,
789,00/04-21-038-12W5/0,10/24/1973 00:00:00,4204.41,4023.36,,,,,,,,,,,,,,
790,00/04-21-038-12W5/0,11/7/1973 00:00:00,4209.29,4174.54,,,,,,,,,,,,,,
