,Unnamed: 0,Unnamed: 0.1,Unnamed: 0_x,UWI,BHT,TrueTemp,Depth_SS(m),Field,TD (ft),Well_Id,Basin,TD_0,TD_1,TD_2,TD_3,TD_4,TD_5,TD_6,TD_7,TD_8,TD_9,TD_10,TD_11,TD_12,KB_0,KB_1,KB_2,KB_3,KB_4,KB_5,KB_6,KB_7,KB_8,KB_9,KB_10,KB_11,KB_12,Mud Wt_0,Mud Wt_1,Mud Wt_2,Mud Wt_3,Mud Wt_4,Mud Wt_5,Mud Wt_6,Mud Wt_7,Mud Wt_8,Mud Wt_9,Mud Wt_10,Mud Wt_11,Mud Wt_12,MW@Depth(KB)_0,MW@Depth(KB)_1,MW@Depth(KB)_2,MW@Depth(KB)_3,MW@Depth(KB)_4,MW@Depth(KB)_5,MW@Depth(KB)_6,MW@Depth(KB)_7,MW@Depth(KB)_8,MW@Depth(KB)_9,MW@Depth(KB)_10,MW@Depth(KB)_11,MW@Depth(KB)_12,Bottom_Hole_Location_X_0,Bottom_Hole_Location_Y_0,Elevation(f)_0,Elevation_Reference_0,Latitude_0,Longitude_0,Total_Depth(f)_0,X(f)_0,Y(f)_0,01_Wilcox_MD_ft_0,02_Midway_MD_ft_0,03_Navarro_MD_ft_0,04_Taylor_MD_ft_0,05_Anacacho_MD_ft_0,06_Austin_Chalk_MD_ft_0,07_Upper_Eagle_Ford_MD_ft_0,08_Lower_Eagle_Ford_MD_ft_0,09_Woodbine_MD_ft_0,10_Maness_MD_ft_0,11_Buda_MD_ft_0,12_Del_Rio_MD_ft_0,13_Georgetown_MD_ft_0,14_Edwards_MD_ft_0,15_Glen_Rose_MD_ft_0,16_Pearsal_MD_ft_0,17_James_Cow_Creek_MD_ft_0,18_Sligo_MD_ft_0,19_Cotton_Valley_MD_ft_0,td_0,Elevation_0,ElevationDatum_0,WGS84Latitude_0,WGS84Longitude_0,SurfLat_0,SurfLong_0,SurfaceLatitude_NAD83_0,SurfaceLongitude_NAD83_0,BottomLatitude_NAD83_0,BottomLongitude_NAD83_0,SurfaceLatitude_NAD27_0,SurfaceLongitude_NAD27_0,BottomLatitude_NAD27_0,BottomLongitude_NAD27_0,Measured Depth (ft)_0,Measured Depth (ft)_1,Measured Depth (ft)_2,Measured Depth (ft)_3,Total Vertical Depth (ft)_0,Total Vertical Depth (ft)_1,Total Vertical Depth (ft)_2,Total Vertical Depth (ft)_3,Spud Date_0,Spud Date_1,Spud Date_2,Spud Date_3,Completion Date_0,Completion Date_1,Completion Date_2,Completion Date_3,First Production Month_0,First Production Month_1,First Production Month_2,First Production Month_3,Elevation_0.1,Elevation_1,Elevation_2,Elevation_3,Oil Total Cum (bbl)_0,Oil Total Cum (bbl)_1,Oil Total Cum (bbl)_2,Oil Total Cum (bbl)_3,Gas Total Cum (mcf)_0,Gas Total Cum (mcf)_1,Gas Total Cum (mcf)_2,Gas Total Cum (mcf)_3,Water Total Cum (bbl)_0,Water Total Cum (bbl)_1,Water Total Cum (bbl)_2,Water Total Cum (bbl)_3,GOR Total Average_0,GOR Total Average_1,GOR Total Average_2,GOR Total Average_3,Plug Date_0,Plug Date_1,Plug Date_2,Plug Date_3,TD Date_0,TD Date_1,TD Date_2,TD Date_3,Drilling Days_0,Drilling Days_1,Drilling Days_2,Drilling Days_3,Last Production Month_0,Last Production Month_1,Last Production Month_2,Last Production Month_3,Gas Maximum (mcf)_0,Gas Maximum (mcf)_1,Gas Maximum (mcf)_2,Gas Maximum (mcf)_3,Gas Maximum Date_0,Gas Maximum Date_1,Gas Maximum Date_2,Gas Maximum Date_3,Oil Maximum (bbl)_0,Oil Maximum (bbl)_1,Oil Maximum (bbl)_2,Oil Maximum (bbl)_3,Oil Maximum Date_0,Oil Maximum Date_1,Oil Maximum Date_2,Oil Maximum Date_3,Water Maximum (bbl)_0,Water Maximum (bbl)_1,Water Maximum (bbl)_2,Water Maximum (bbl)_3,Water Maximum Date_0,Water Maximum Date_1,Water Maximum Date_2,Water Maximum Date_3,Liquid Injection Cum (bbl)_0,Liquid Injection Cum (bbl)_1,Liquid Injection Cum (bbl)_2,Liquid Injection Cum (bbl)_3,Gas Injection Cum (mcf)_0,Gas Injection Cum (mcf)_1,Gas Injection Cum (mcf)_2,Gas Injection Cum (mcf)_3,Bottom Hole Location X_m_NAD27_Zone 11N (120 W to 114 W)_0,Bottom Hole Location Y_m_NAD27_Zone 11N (120 W to 114 W)_0,Elevation(m above sea level)_0,01_Battle (Surbiton)[SSTVD] (m)_0,02_Lea_Park (Surbiton)[SSTVD] (m)_0,03_1st_White_Speckled_Shale (Surbiton)[SSTVD] (m)_0,04_2nd_White_Speckled_Shale (Surbiton)[SSTVD] (m)_0,05_Fish_scales (Surbiton)[SSTVD] (m)_0,06_Mannville_Top (Surbiton)[SSTVD] (m)_0,07_Ostracod_Beds (Surbiton)[SSTVD] (m)_0,08_Jurassic_Top (Surbiton)[SSTVD] (m)_0,09_Montney_Top (Surbiton)[SSTVD] (m)_0,10_Permian_Top (Surbiton)[SSTVD] (m)_0,11_Wabamun (Surbiton)[SSTVD] (m)_0,12_Winterburn (Surbiton)[SSTVD] (m)_0,13_Woodbend (Surbiton)[SSTVD] (m)_0,14_Duvernay_Top (Surbiton)[SSTVD] (m)_0,15_Beaverhill (Surbiton)[SSTVD] (m)_0,16_Elk_Point (Surbiton)[SSTVD] (m)_0,17_Precambrian Basement (Surbiton)[SSTVD] (m)_0,Elevation Meters_0,ElevationDatum_0.1,TD meters_0,SurfaceLatitude_NAD83_0.1,SurfaceLongitude_NAD83_0.1,BottomLatitude_NAD83_0.1,BottomLongitude_NAD83_0.1,SurfaceLatitude_NAD27_0.1,SurfaceLongitude_NAD27_0.1,BottomLatitude_NAD27_0.1,BottomLongitude_NAD27_0.1,Measured Depth (ft)_0.1,Total Vertical Depth (ft)_0.1,Spud Date_0.1,Completion Date_0.1,First Production Month_0.1,Elevation_0.2,Oil Total Cum (bbl)_0.1,Gas Total Cum (mcf)_0.1,Water Total Cum (bbl)_0.1,GOR Total Average_0.1,Plug Date_0.1,First Production Date_0,Elevation Drill Floor (ft)_0,Elevation Ground (ft)_0,Elevation Kelly Bushing (ft)_0,Last Production Month_0.1,Gas Maximum (mcf)_0.1,Gas Maximum Date_0.1,Oil Maximum (bbl)_0.1,Oil Maximum Date_0.1,Water Maximum (bbl)_0.1,Water Maximum Date_0.1,Yield Total Average_0,Unnamed: 0_y,Unnamed: 1,1200.0_GRWS,1500.0_GRWS,1800.0_GRWS,2100.0_GRWS,2400.0_GRWS,2700.0_GRWS,3000.0_GRWS,3300.0_GRWS,3600.0_GRWS,3900.0_GRWS,4200.0_GRWS,4500.0_GRWS,4800.0_GRWS,5100.0_GRWS,5400.0_GRWS,5700.0_GRWS,6000.0_GRWS,6300.0_GRWS,6600.0_GRWS,6900.0_GRWS,7200.0_GRWS,7500.0_GRWS,7800.0_GRWS,8100.0_GRWS,8400.0_GRWS,8700.0_GRWS,9000.0_GRWS,WellName,LogType,300.0_GRWS,600.0_GRWS,900.0_GRWS,9300.0_GRWS,9600.0_GRWS,9900.0_GRWS,10200.0_GRWS,10500.0_GRWS,10800.0_GRWS,11100.0_GRWS,11400.0_GRWS,11700.0_GRWS,12000.0_GRWS,12300.0_GRWS,12600.0_GRWS,12900.0_GRWS,13200.0_GRWS,13500.0_GRWS,13800.0_GRWS,14100.0_GRWS,14400.0_GRWS,14700.0_GRWS,15000.0_GRWS,15300.0_GRWS,15600.0_GRWS,15900.0_GRWS,16200.0_GRWS,16500.0_GRWS,16800.0_GRWS,17100.0_GRWS,17400.0_GRWS,17700.0_GRWS,18000.0_GRWS,18300.0_GRWS,18600.0_GRWS,18900.0_GRWS,19200.0_GRWS,19500.0_GRWS,19800.0_GRWS,20100.0_GRWS,20400.0_GRWS,20700.0_GRWS,21000.0_GRWS,21300.0_GRWS,21600.0_GRWS,21900.0_GRWS,22200.0_GRWS,22500.0_GRWS,22800.0_GRWS,23100.0_GRWS,23400.0_GRWS,23700.0_GRWS,24000.0_GRWS,Set,CLS_Lat,CLS_Long,CLS_Depth_ft,fmtn,Krig_Temp
10,10,10,10,100012805703W500,37.0,,533.2,Duvernay,,100012805703W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672046.57,5981053.65,703.8,,199.8,49.3,-136.2,-257.8,-343.2,,,,,-618.1,-806.2,-901.2,-1146.1,-1239.2,-1431.2,,703.8,KB,2525.0,53.951223,-114.37926,53.951223,-114.37926,53.951223,-114.37926,53.951223,-114.37926,8284.0,8284.0,1979-10-18,,,2293 GL,,,,,,,,2293.0,2310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validation_Testing,53.951223,-114.37926,8284.0,DVN,53.09000945994933
11,11,11,11,100012906918W500,38.89,71.41,714.9,Duvernay,,100012906918W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519217.43,6094473.83,939.1,,,204.2,-27.7,-263.3,-299.0,-575.2,-630.1,-684.1,-712.0,-1173.5,-1403.6,-1535.0,-1806.5,-1842.2,-1963.5,,939.089129,KB,2935.6251100000004,54.998735,-116.70087,54.998735,-116.70087,54.998735,-116.70087,54.998735,-116.70087,9633.0,9633.0,1974-12-06,,,3068 GL,,,,,,,,3068.0,3081.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,54.998735,-116.70087,9633.0,DVN,71.91338315074493
12,12,12,12,100013603712W500,26.67,,-267.1500000000001,Duvernay,,100013603712W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597210.28,5785930.16,1307.0,,,,,,,,,,,,882.8,760.3,590.7,562.5,330.1,,1309.46376,KB,1352.44197,52.216665,-115.579316,52.217223,-115.57814,52.216665,-115.579316,52.217223,-115.57814,4436.0,4409.0,1964-01-28,,,4275 GL,,,,,,,,4275.0,4288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.216665,-115.579316,4409.0,DVN,94.61717962919968
13,13,13,13,100020106719W500,10.0,62.82,760.9000000000002,Duvernay,,100020106719W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515719.06,6068509.9,752.9,,,30.5,-195.0,-464.9,-507.1,-755.4,-794.3,-873.3,,-1334.4,-1563.0,-1695.5,-1955.3,-1997.2,-2119.2,,752.088194,KB,3119.7303500000003,54.765531,-116.756869,54.765531,-116.756869,54.765531,-116.756869,54.765531,-116.756869,10230.0,10230.0,1960-01-06,,,2457 GL,,,,,,,,2457.0,2470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,54.765531,-116.756869,10230.0,DVN,79.60730083352783
14,14,14,14,100020107808W500,20.0,68.41,1088.15,Duvernay,,100020107808W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619623.74,6176916.86,672.1,,,,,330.7,302.1,,,,,-174.6,-449.6,-575.4,,-903.4,-1078.1,,672.1,KB,1787.7,55.725199,-115.0966,55.725199,-115.0966,55.725199,-115.0966,55.725199,-115.0966,5866.0,5866.0,1973-12-07,,,2192 GL,,,,,,,,2192.0,2205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,55.725199,-115.0966,5866.0,DVN,59.40719428610131
15,15,15,15,100020206322W500,75.56,82.49,1276.8000000000002,Duvernay,,100020206322W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486339.41,6029655.44,870.5,,,-304.9,-609.6,-851.0,-900.4,-1181.5,-1308.8,-1343.0,-1436.2,-1829.4,-2066.6,-2286.0,-2441.5,-2500.3,-2592.0,,870.53736,KB,3487.9408300000005,54.416429,-117.211664,54.416429,-117.211664,54.416429,-117.211664,54.416429,-117.211664,11440.0,11440.0,1963-02-07,,,2844 GL,,,,,,,,2844.0,2858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,54.416429,-117.211664,11440.0,DVN,82.17065194651346
16,16,16,16,100020206419W500,82.22,,1742.7999999999995,Duvernay,,100020206419W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515729.78,6039354.92,754.1,,,-142.6,-402.9,-626.0,-703.1,-948.2,-984.5,-1068.3,,-1476.1,-1699.8,-1905.0,-2092.1,-2153.1,,,754.008497,KB,3007.2554600000003,54.503527,-116.758284,54.503527,-116.758284,54.503527,-116.758284,54.503527,-116.758284,9862.0,9862.0,1958-12-03,2003-04-01,,2461 GL,,,,,,,,2461.0,2474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validation_Testing,54.503527,-116.758284,9862.0,DVN,84.78894198683686
17,17,17,17,100020206508W500,52.5,55.52,384.6,Duvernay,,100020206508W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623279.04,6050801.76,863.9,,312.3,199.9,41.6,-134.25,-210.4,-388.1,,,,-573.4,-830.1,-989.4,-1179.7,-1293.7,-1455.7,-1837.1,863.9,KB,2712.0,54.59164,-115.093174,54.59164,-115.093174,54.59164,-115.093174,54.59164,-115.093174,8898.0,8898.0,1978-08-23,,,2822 GL,,,,,,,,2822.0,2835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,54.59164,-115.093174,8898.0,DVN,67.04938821132926
18,18,18,18,100020403021W400,51.11,62.6,895.5999999999999,Duvernay,,100020403021W400,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784642.47,5716940.69,702.0,,104.28,29.9,-245.9,-340.4,-450.1,,,,,-732.7,-891.2,-931.7,,-1254.8,-1429.2,-1468.2,702.0,KB,7162.0,51.533695,-112.896499,51.533695,-112.896499,51.533695,-112.896499,51.533695,-112.896499,7159.0,7159.0,1964-02-27,1967-08-16,1964-04-01,2290 GL,3858.799,3058.25,4926.809,792.539,,1964-04-24,,2290.0,2303.0,1964-09-01,1137.132,1964-05-01,1531.569,1964-05-01,2163.066,1964-08-01,1261.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,51.533695,-112.896499,7159.0,DVN,65.83148036565372
19,19,19,19,100020605904W500,78.89,,1593.15,Duvernay,,100020605904W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658034.05,5993407.01,652.6,,194.5,50.0,-129.5,-279.2,-345.0,-507.5,,,,-652.2,-845.8,-970.2,-1187.5,-1285.6,-1466.7,,653.2992730000001,KB,2348.25624,54.066619,-114.586167,54.066619,-114.586167,54.066619,-114.586167,54.066619,-114.586167,7700.0,7700.0,1962-05-20,,,2133 GL,,,,,,,,2133.0,2142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validation_Testing,54.066619,-114.586167,7700.0,DVN,54.61336642411093
20,20,20,20,100020606216W500,77.22,,1411.35,Duvernay,,100020606216W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540015.39,6020054.67,912.0,,-82.9,-189.2,-453.5,-642.5,-715.9,-944.2,-964.0,-1053.9,-1069.2,-1363.3,-1595.0,-1721.5,-1966.2,-2027.5,-2155.5,,907.8095268000002,KB,3104.7946600000005,54.328769,-116.385865,54.328769,-116.385865,54.328769,-116.385865,54.328769,-116.385865,10184.0,10184.0,1958-12-29,,,2979 GL,,,,,,,,2979.0,2992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validation_Testing,54.328769,-116.385865,10184.0,DVN,79.26444608534715
21,21,21,21,100020606512W500,81.11,102.44,1719.7,Duvernay,,100020606512W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577574.47,6049716.45,1043.3,,183.2,78.0,-132.6,-310.04,-378.6,,,,,-925.4,-1158.6,-1273.2,-1562.7,-1608.5,-1754.8,,1044.187617,KB,2813.09149,54.59095,-115.800609,54.59095,-115.800609,54.59095,-115.800609,54.59095,-115.800609,9226.0,9226.0,1976-02-26,2014-11-10,1977-03-01,3409 GL,7967.932,3905.801,2256.153,490.19,,1977-02-22,,3409.0,3422.0,1979-08-01,727.482,1978-06-01,1103.233,1978-06-01,1291.927,1979-08-01,2040.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,54.59095,-115.800609,9226.0,DVN,85.9215204281154
22,22,22,22,100020807907W500,51.4,66.16,1043.0,Duvernay,,100020807907W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621992.54,6188337.86,659.0,,,,,365.19,301.1,,,,,-136.0,-402.5,-544.0,-803.14,-863.0,-1040.1,,659.0,KB,1734.0,55.827183,-115.053728,55.827183,-115.053728,55.827183,-115.053728,55.827183,-115.053728,5689.0,5689.0,1982-11-22,2012-12-05,1983-02-01,2149 GL,678969.348,227694.849,164059.647,335.354,,1983-02-01,,2149.0,2162.0,1999-03-01,2468.495,1995-05-01,6402.398,1994-10-01,3910.375,1999-01-01,2981.927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,55.827183,-115.053728,5689.0,DVN,59.95701638324741
23,23,23,23,100021106720W500,48.89,69.36,917.45,Duvernay,,100021106720W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504322.37,6070048.02,769.6,,102.9,20.7,-202.1,-436.98,-534.3,-802.3,-840.7,-913.6,-986.7,-1422.2,-1656.3,-1795.3,-2047.1,-2104.7,-2203.7,,766.5118032,KB,2996.5871100000004,54.779575,-116.934038,54.779575,-116.934038,54.779575,-116.934038,54.779575,-116.934038,9826.0,9826.0,1963-01-20,,,2507 GL,,,,,,,,2507.0,2526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,54.779575,-116.934038,9826.0,DVN,75.48317911586788
24,24,24,24,100021306113W500,80.3,89.84,1774.85,Duvernay,,100021306113W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577664.97,6014218.57,812.1,,-17.9,-101.0,-332.9,-511.93,-582.9,-748.4,-782.79,-856.14,-867.52,-1097.9,-1315.9,-1493.77,-1714.9,-1753.9,,,812.1,KB,2670.0,54.272014,-115.808484,54.272014,-115.808484,54.272014,-115.808484,54.272014,-115.808484,8760.0,8760.0,1980-04-13,1990-01-19,1980-07-01,2644 GL,3009.674,3.531,1790.71,1.173,,1980-12-01,,2644.0,2664.0,1981-02-01,3.531,1980-07-01,1324.634,1980-12-01,510.104,1980-12-01,852357.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,54.272014,-115.808484,8760.0,DVN,78.43791997330061
25,25,25,25,100021406411W500,86.11,101.41,1597.7500000000005,Duvernay,,100021406411W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593978.05,6043551.48,1051.6,,181.4,85.4,-114.3,-278.9,-356.3,-527.3,,,,-841.5,-1072.9,-1184.1,-1447.4,-1523.0,-1659.6,,1051.5945000000002,KB,2720.42925,54.532786,-115.548827,54.532786,-115.548827,54.532786,-115.548827,54.532786,-115.548827,8924.0,8924.0,1960-02-08,2002-11-09,1961-12-01,3438 GL,383311.765,229029.738,920349.014,597.503,,1960-09-27,,3438.0,3451.0,1992-02-01,20888.626,1961-12-01,34544.899,1961-12-01,16734.671,1981-08-01,1673.633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,54.532786,-115.548827,8924.0,DVN,79.19130028464929
26,26,26,26,100021406418W500,98.89,81.52,1429.85,Duvernay,,100021406418W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525548.12,6042677.51,820.5,,-2.5,-102.4,-348.4,-560.9,-634.3,-866.6,-928.4,-994.4,,-1377.7,-1602.7,-1681.9,-1994.9,-2051.9,-2166.5,,822.8376431000002,KB,3011.8276100000003,54.532982,-116.606434,54.532982,-116.606434,54.532982,-116.606434,54.532982,-116.606434,9882.0,9882.0,1964-01-24,2003-06-25,2003-08-01,2680 GL,974.921,2807.517,12819.891,2879.738,,2003-08-27,,2680.0,2694.0,2006-06-01,861.678,2003-09-01,516.393,2003-09-01,4356.323,2003-12-01,347.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,54.532982,-116.606434,9882.0,DVN,81.30072414505777
