,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,UWI,ELEV_M,Lat,Long,TVDMKB,TVDMSS,DST_TVDMSS,DST_TempC,BinDepth,TT_TVDMSS,TrueTemp,Set,SLOG_TVDFT,SLOG_TEMPC,fmtn,SLOG_TVDM,TrueTempGrad_CpM,SLOG_TempGrad_CpM,CLS_TrueTempGrad_CpM,DST_TempGrad_CpM,CLS_DEPTH_M,CLS_GAMMA,CLS_MUDTEMPC,CLS_RESISTIVITY,CLS_POROSITY,Krig_CLS_GAMMA,Krig_CLS_MUDTEMPC,Krig_CLS_RESISTIVITY,Krig_CLS_POROSITY,Krig_CLS_TrueTempGrad_CpM,Krig_EX_TrueTemp,Krig_EX_TrueTempGrad_CpM,Krig_CLS_CumOil_bbl,Krig_CLS_CumGas_mcf,Krig_CLS_CumWater_bbl,Krig_CLS_OGR_bblmmcf,CLS_TrueTemp,log_CLS_TrueTempGrad_CpM,log_TVDMSS,EX_TrueTemp,Cluster
198,710,710,710,42255300590000,154.83839504517135,29.1131604045178,-97.6540962003525,,3487.5214883993126,3487.5214883993126,115.55555555555556,,3992.879872227844,152.08333333333334,Training,,,EGB,,0.0380886323155216,,0.0380886323155216,0.0331340053215249,,,,,,41.458499851040095,63.90507081233824,80.45321258890418,0.1626207517274321,0.0397138741743422,122.65633928084544,0.0385204188070025,17446.702869645713,1405460.7907107235,46559.67362858695,8.621307823491879,152.08333333333334,-1.4192046216810357,3.542516892199789,139.12222222222223,Cluster 3
199,711,711,711,42255305980000,113.00459638385291,29.0249363,-97.8793087,5677.204618329452,5564.2000219456,5566.562221870009,192.22222222222223,,3992.879872227844,148.13888888888889,Training,,,EGB,,0.0371007627650551,,0.0371007627650551,0.0345315860239585,5562.599821996806,26.5978,,3.3607500000000003,0.0018,43.65031716786018,64.88792801265564,91.15184675584162,0.1635223256731755,0.0414223893176492,118.2446105138282,0.0413821715251459,13261.168304907857,1274353.74134592,50093.81825343572,17.9499180390008,148.13888888888889,-1.430617161510315,3.745402733625157,192.8722222222227,Cluster 3
200,712,712,712,42255307210000,122.32538008558784,28.9243073,-98.0276426,,3337.86469318833,3337.86469318833,110.0,,,,Validation_Testing,,,EGB,,,,,0.0329552004383161,464.81998512576047,61.95115,81.22222222222223,2.82505,0.1838749999999999,45.61866605693562,65.90101674326483,111.72375128246236,0.1597761120802437,0.0414935275550547,120.18741204903112,0.0424294876402128,10048.03058962222,1334519.8022700865,61301.03303486955,18.19854940945568,,,3.5234687277318764,,Cluster 3
201,713,713,713,42255311960000,126.51333195157338,28.7635454,-97.8942176,4148.937467234001,4022.4241352824274,4031.985710976457,143.88888888888889,,,,Validation_Testing,,,EGB,,,,,0.0356868548658725,4015.739871496324,44.4367,92.22222222222224,509.12187499999993,0.0025,45.00652142271102,66.61299437962171,178.28441606837373,0.138315623153398,0.0355681223575279,142.80828572888032,0.036743736721324,5796.0543994277095,2215711.9247280345,103015.1007910544,-14.044470735836851,,,3.604487861860212,,Cluster 3
202,714,714,714,42255312470000,146.13940332353909,28.772372363259,-97.869684873458,4355.287060630814,4209.147657307275,3999.5854720132647,150.0,,3992.879872227844,156.0222222222222,Training,,,EGB,,0.039075110500424,,0.039075110500424,0.037503886602652,4137.659867594884,18.151166666666665,57.22222222222222,44.4534,0.0109,44.38654205337122,66.41050923196073,176.8597912747014,0.1385596565396137,0.0353244474496999,143.33577348496004,0.036272086444231,6016.025766119999,2245113.37587112,102821.6760656382,-15.415123088001868,156.0222222222222,-1.4080997851665735,3.624194161107719,156.0222222222222,Cluster 3
203,715,715,715,42255313650000,86.74607722412554,28.8198077,-97.8404815,5094.122236988089,5007.376159763963,4512.990575584301,182.22222222222223,,,,Validation_Testing,,,EGB,,,,,0.0403772662872511,4914.8998427232045,11.58025,57.22222222222222,27.8781,0.0054,43.66620748105427,66.02059013566777,163.97548416975917,0.1419278881972534,0.0359306787073013,140.4216983490399,0.0365914309289869,7097.718293123331,2136401.092021945,95901.86137542826,-11.94881814216033,,,3.699610217317344,,Cluster 3
204,716,716,716,42283002040000,144.32279538167057,28.3363498301684,-98.9639532608678,,5640.781019495007,5640.781019495007,187.77777777777777,,3992.879872227844,156.96666666666667,Training,,,EGB,,0.0393116426463104,,0.0393116426463104,0.0332893223702182,91.4399970739201,200.0,102.22222222222224,1.4181,,66.34069064046489,70.57177374748345,195.98593000339287,0.1315691921369065,0.0391189783793065,139.45129188578937,0.0446726995648416,6196.615821762151,1439557.4895126373,76692.24500911294,17.932866559025847,156.96666666666667,-1.4054788087028445,3.751339240326189,196.02777777777857,Cluster 3
205,717,717,717,42283307300000,124.27914802306726,28.5517911086934,-98.8988749844401,3354.3238926616355,3230.0447446385683,3229.965496641104,107.22222222222224,"(3220, 3240]",,,Validation_Testing,,,EGB,,,,,0.033196089039875,3238.499896368004,,,978.00885,,58.61315045085775,68.95051001319148,139.94938937500226,0.1542832578455849,0.0435927553664602,121.70829040995712,0.0471970883769292,8187.230244457629,1018366.4081236128,61686.36631219005,30.93473102097184,,,3.509208538496747,,Cluster 3
206,718,718,718,42283309180000,128.7566598797869,28.377200477884,-98.8190828513274,,3163.214298777142,3163.214298777142,107.22222222222224,,3992.879872227844,156.63333333333333,Training,,,EGB,,0.0392281607124681,,0.0392281607124681,0.0338966039271107,784.8599748844808,51.0274,,6.67055,0.178,65.05713829221553,71.14772708763053,209.984218078092,0.1290736776825982,0.0385812526353977,141.9122442256336,0.0443366390445516,5400.523166661443,1604570.482448358,89176.22185618714,12.07717808453446,156.63333333333333,-1.4064020541226154,3.5001286151290483,134.9388888888889,Cluster 3
207,719,719,719,42283310960000,163.37279477207056,28.637300491333,-99.1301574707031,,1045.7687665353994,1045.7687665353994,59.44444444444444,,3992.879872227844,149.22222222222223,Training,,,EGB,,0.0373720790500424,,0.0373720790500424,0.0568428187441303,91.4399970739201,53.627,,7.155,,55.2597507053921,67.13350559316058,85.03439384359821,0.1733629481852689,0.0475603242301496,106.5916754650976,0.0488721685899838,10726.669702913026,546074.3181775868,33998.731743347555,44.05952068142666,149.22222222222223,-1.4274527411965134,3.019435666826313,65.74444444444445,Cluster 2
208,720,720,720,42283314640000,124.13589202765144,28.3427459736205,-99.0279753248124,3235.4518964655394,3111.316004437888,3113.928140354299,103.33333333333331,"(3100, 3120]",,,Validation_Testing,,,EGB,,,,,0.0331842382597744,3116.5799002694434,52.54155,57.22222222222222,1677.8584999999998,0.05665,65.64875705362518,69.99074898772622,182.11164262698844,0.1352309400459993,0.0398671002550018,136.12319096052724,0.0450315291701743,6775.51983004473,1320245.4964781434,69616.05950910033,21.692349229915205,,,3.492944122974334,,Cluster 3
209,721,721,721,42283314670000,144.02409139122906,28.3524027,-98.9857819,,3096.6459809073285,3096.6459809073285,107.77777777777776,,3992.879872227844,155.82777777777778,Training,,,EGB,,0.0390264127056827,,0.0390264127056827,0.0348046817241273,594.3599809804806,37.4708,78.22222222222223,0.1,0.3839,65.45393259991248,70.21600372706843,186.3844478158764,0.1345728143410505,0.0397397408925676,136.84155437563453,0.0450067384316224,6595.479357786179,1362213.8881638886,73051.73783677448,20.282933680426154,155.82777777777778,-1.4086413670822542,3.4908915581735034,132.33888888888887,Cluster 3
210,722,722,722,42283315220000,135.86764365223542,28.3637632,-98.9513384,,3029.5899830531207,3029.5899830531207,106.66666666666669,,3992.879872227844,155.83888888888887,Training,,,EGB,,0.0390291954368108,,0.0390291954368108,0.0352082847062926,624.8399800051207,59.0498,57.22222222222222,,0.30335,65.18349012234464,70.34380928112782,188.72384915911243,0.1343371709975202,0.0396938858957447,137.1461101284957,0.0450043930097559,6479.21043310991,1388413.4760910824,75385.10853772867,19.36903602376805,155.83888888888887,-1.4086104013437808,3.48138385617669,130.8166666666667,Cluster 3
211,723,723,723,42283315230000,113.36426037234368,28.3138569,-99.0802048,3180.587898221187,3067.223637848844,3069.031101791005,110.0,"(3060, 3080]",3063.2399019763234,130.38888888888889,Training,,,EGB,,0.0425656798231066,,0.0425656798231066,0.0358419306783195,3063.2399019763234,57.6047,98.22222222222224,173.2864,0.1117,66.47243161362697,69.74263195296298,179.57900674923786,0.1346633746983851,0.0397152008378066,136.31543858694957,0.0448457388653397,6821.542469493038,1288818.5722394146,65269.69002293264,22.93479978840592,130.38888888888889,-1.3709404260313618,3.486745442478353,130.38888888888889,Cluster 3
212,724,724,724,42283315400000,114.07139634971531,28.323414,-99.0564255,3200.399897587203,3086.328501237488,3086.679021226272,102.22222222222224,"(3080, 3100]",3093.719901000963,131.37222222222223,Training,,,EGB,,0.0424641617296113,,0.0424641617296113,0.0331172180583945,3086.099901244803,82.15115,,82.69014999999999,0.1633,66.27122777225344,69.92162772762093,182.35312210157417,0.1344293307934004,0.039683258083159,136.66718081968614,0.0448828808994963,6743.804173025803,1315202.1814062826,67818.99010692607,22.01713069110616,131.37222222222223,-1.371977444752358,3.489442149427047,131.37222222222223,Cluster 3
213,725,725,725,42283315470000,161.4220748344936,28.18485875,-99.36458622,3123.895100035357,2962.473025200863,2960.0955852769416,107.22222222222224,"(2960, 2980]",2971.799904902403,127.35555555555555,Training,,,EGB,,0.0428546872706552,,0.0428546872706552,0.0362225540132991,2964.1799051462435,35.69985,78.22222222222223,70.85175,0.0061,68.8832201798038,67.63924679943578,156.4312909611984,0.1335438601273171,0.0391241412081677,135.07674801313843,0.0436176335471897,6190.699383144415,1096992.2403219424,39845.52815969071,30.59308564314589,127.35555555555555,-1.3680016697862714,3.4716544045676114,126.95555555555556,Cluster 3
214,726,726,726,42283315560000,170.53559454286096,28.5412329,-99.3111858,3044.951902561539,2874.416308018678,2756.153911803075,86.66666666666667,"(2860, 2880]",2865.1199083161628,119.45555555555558,Training,,,EGB,,0.0416930388179669,,0.0416930388179669,0.0314447848124596,2865.1199083161628,9.4728,,0.1,,56.33510973552648,66.3016590972257,84.5130784984473,0.1660606337148621,0.0465574726726848,109.04497881509128,0.047719374803556,10700.807887468174,568094.8403434755,29902.158940157085,41.20064272870467,119.45555555555558,-1.37993644994978,3.4585496681760084,116.78333333333336,Cluster 2
215,727,727,727,42283315610000,159.73348288852853,28.2236998,-99.2392513,3139.439899537924,2979.7064166493947,2982.2545445678543,117.22222222222224,"(2960, 2980]",2971.799904902403,128.2111111111111,Training,,,EGB,,0.0431425786438746,,0.0431425786438746,0.039306578452782,2987.039904414723,46.9873,,11.2614,,68.83597321363537,68.94697934988271,173.8405608880788,0.13228811321343,0.0389996891011625,137.5277392296583,0.0440440672260775,6428.525511383654,1224920.8129693116,53061.75846162803,26.076837977903555,128.2111111111111,-1.3650939005562188,3.4741734761869414,128.75,Cluster 3
216,728,728,728,42285307220000,85.58783726118921,29.3836747494804,-96.935668608083,4421.123858524036,4335.536021262847,4336.389461235537,157.22222222222223,,,,Validation_Testing,,,EGB,,,,,0.0362564810259053,4335.779861255044,10.8785,57.22222222222222,19.0802,0.03415,38.81342714549895,62.97799243996317,69.38013737400176,0.165054266186196,0.0335778303096675,149.81584307430344,0.029128173220793,32241.16961904864,1852366.1912112643,53816.95200369183,-25.912736945016466,,,3.637042798856186,,Cluster 3
217,729,729,729,42285313350000,99.18191682617864,29.5915669,-96.8554179,,1092.5860450372463,1092.5860450372463,52.22222222222222,,,,,,,EGB,,,,,0.0477968966008914,91.4399970739201,76.04585,72.22222222222223,3.4286,0.2694,45.33912189691888,63.57384368425698,43.18818184210672,0.1703225916215147,0.0363662442819593,141.42832275962255,0.0329379211738827,42245.36154677914,1289020.6025330694,42635.29769679376,-13.776659545891343,,,3.0384556492244883,,Cluster 3
218,730,730,730,42285313800000,98.38943685153802,29.4767303466797,-96.9262619018555,,2815.498469904049,2815.498469904049,93.33333333333331,,3992.879872227844,157.1,Training,,,EGB,,0.0393450354198473,,0.0393450354198473,0.0331498433868849,91.4399970739201,54.1979,57.22222222222222,0.1,0.16525,41.72439197861033,63.20655833666666,54.75384452743357,0.1673161925203014,0.0351495971334,144.3410840475228,0.0312353889522559,36681.65322100782,1560567.1115426286,46266.45570183266,-18.80852790942808,157.1,-1.405110059385931,3.449555295657703,120.62777777777778,Cluster 3
219,731,731,731,42285315200000,72.45095768156935,29.4039183,-96.9762559,4370.83186013338,4298.380902451811,4298.380902451811,142.22222222222223,,3992.879872227844,156.88333333333333,Training,,,EGB,,0.0392907721628498,,0.0392907721628498,0.0330873939396804,4290.059862718084,51.4638,78.22222222222223,110.96685,,39.90655597859597,63.0224681592025,62.56038759448913,0.1653136196662984,0.0345378510703582,145.61208054915758,0.030439486251594,33323.403848604496,1715141.187561809,49306.186061701264,-21.439509378154973,156.88333333333333,-1.405709436121521,3.633304898010521,165.70555555555555,Cluster 3
220,732,732,732,42287305100000,110.64239645944332,30.2209981,-96.8730044,2635.300715670377,2524.6583192109338,2524.6583192109338,93.33333333333331,"(2520, 2540]",2529.8399190451228,112.74444444444444,Training,,,EGB,,0.044565841338688,,0.044565841338688,0.0369686989416073,2514.5999195328027,51.4694,94.22222222222224,19.6685,,71.07204291413137,66.10701745202472,-8.054437284286305,0.1774772299093951,0.046018122978914,106.61958813945851,0.0455585495524379,63335.36426146625,158952.9466783848,20798.93713712499,3.878120905110048,112.74444444444444,-1.3509978902109885,3.402202610129065,112.74444444444444,Cluster 0
221,733,733,733,42287305130000,102.10799673254412,30.3686996,-96.82672045,2369.8199241657626,2267.7119274332185,2267.7119274332185,85.0,"(2260, 2280]",2270.7599273356823,104.85555555555555,Training,,,EGB,,0.0461764162266964,,0.0461764162266964,0.0374827150537634,2263.1399275795225,41.54445,80.22222222222223,11.1748,0.0871,75.08448846163712,66.58838060280974,-5.905506727506111,0.1758359058056169,0.0466037397659834,105.29795557787888,0.0463562465350998,64335.61074308455,190156.60192733875,28562.072532091723,-0.6172927637106199,104.85555555555555,-1.3355797759092185,3.3555878843160185,104.85555555555555,Cluster 0
222,734,734,734,42287306420000,129.53999585472013,30.1870069,-96.8798212,2684.068714109801,2554.528718255081,2554.528718255081,88.88888888888889,"(2540, 2560]",2545.0799185574424,114.22222222222224,Training,,,EGB,,0.0448796210246174,,0.0448796210246174,0.0347965901708891,2560.3199180697625,46.0922,65.22222222222223,9.8347,0.053,69.52865599980667,65.92157002475142,-6.928928786932335,0.177505424245406,0.0455780300568934,108.18771839196192,0.0450388442988586,62723.43182355629,177198.8181185348,20972.09994988676,4.5959655999221205,114.22222222222224,-1.34795081903381,3.407310789425644,114.7,Cluster 0
223,735,735,735,42287309060000,113.50446836785702,30.2345498,-96.8868826,2584.7039172894747,2471.1994489216177,2469.794320966582,93.33333333333331,"(2460, 2480]",2468.8799209958424,110.80555555555556,Training,,,EGB,,0.0448809010973936,,0.0448809010973936,0.0377899214282775,2461.2599212396826,35.83505,57.22222222222222,21.4746,,71.64088217660381,66.18288126501963,-9.209523050771232,0.1776140093211791,0.0462783061501462,105.52786897388384,0.0458272530515429,63478.13008824981,146462.74782016498,19298.022088708767,3.841924049918073,110.80555555555556,-1.347938432106238,3.3929077984455764,110.80555555555556,Cluster 0
224,736,736,736,42287309140000,136.96797161702492,30.11538573,-97.00408533,2481.071920605699,2344.103948988674,2344.5215249753114,94.44444444444444,"(2340, 2360]",2346.9599248972822,107.85555555555555,Training,,,EGB,,0.0459554312842712,,0.0459554312842712,0.040283035765875,2339.3399251411224,34.9076,57.22222222222222,15.123625,0.0472499999999999,68.85738568183908,65.87721198866574,-16.59548635376875,0.1799983862938081,0.0468326360144146,101.55155115783926,0.0460587687081357,61130.32021981942,81835.8962607238,2659.164731174446,10.12092099631793,107.85555555555555,-1.3376631537578252,3.3699768665061223,107.85555555555555,Cluster 0
225,737,737,737,42287309240000,142.12213945209152,30.2173696831813,-96.9730900001983,2363.419124370588,2221.2969849184965,2221.3823289157654,87.77777777777777,"(2220, 2240]",,,Validation_Testing,,,EGB,,,,,0.03951493474814,2232.6599285548823,32.035175,57.22222222222222,6.113525000000001,0.0876,72.48085850103988,66.33109763061971,-16.85762837703918,0.1796136178336479,0.0474991991083896,99.75757838101948,0.0469204787548928,63065.04142370533,63384.8454978771,5651.663372479112,6.835895056088421,,,3.346606627116128,,Cluster 0
226,738,738,738,42287309370000,155.52724302312822,30.1859774,-96.9086424,2660.9039148510747,2505.3766718279467,2506.522719791273,92.22222222222224,"(2500, 2520]",,,Validation_Testing,,,EGB,,,,,0.0367928929963586,2514.5999195328027,36.0738,57.22222222222222,13.4497,0.0518,70.06402739071584,65.99872639051428,-9.719520461877044,0.1779824088477158,0.0460437521548087,106.02157556740926,0.0454864850718752,62738.33900055883,147856.15350778462,16613.93221263552,5.32101145515094,,,3.398873029284507,,Cluster 0
227,739,739,739,42287309540000,118.26239621560332,30.2057765,-96.7851053,2987.039904414723,2868.7775081991194,2867.8631082283805,111.11111111111111,"(2860, 2880]",,,Validation_Testing,,,EGB,,,,,0.0387435197978295,2865.1199083161628,71.9617,57.22222222222222,5.8903,0.0431,68.605619768298,65.76252411724215,0.9618240258466354,0.1767127082168441,0.0444637852177728,113.75208567260484,0.0440022891002995,62727.6175560652,245324.604619946,33337.19878706937,3.186476780832136,,,3.4576968672741235,,Cluster 0
228,740,740,740,42287312020000,150.87599517196816,30.1008048,-96.965495,2651.7599151436825,2500.8839199717145,2500.8839199717145,89.44444444444444,"(2500, 2520]",2514.5999195328027,113.24444444444444,Training,,,EGB,,0.0450347761346801,,0.0450347761346801,0.0357651323718599,2491.739920264323,37.391,89.22222222222223,6.5282,0.20155,67.81491223971265,65.74497597934874,-12.481912838677738,0.1788802814548323,0.0460479455815071,104.96623163429506,0.0452781614279852,61067.17294216354,136908.6656655723,8873.42165221872,8.44331819295516,113.24444444444444,-1.3464519917681148,3.398093534159252,113.2277777777778,Cluster 0
229,741,741,741,42287312490000,138.58036356542837,30.1139693,-96.963713,2610.611916460419,2472.0315528949905,2466.7463210641176,88.88888888888889,"(2460, 2480]",2468.8799209958424,112.21111111111112,Training,,,EGB,,0.0454502100960219,,0.0454502100960219,0.0360348723862871,2461.259921239682,35.988850000000006,86.22222222222223,3.872,0.10275,68.23084450278438,65.79474643963863,-12.883521118960504,0.1789498413121776,0.0461728384528531,104.53083109223869,0.0454265244427549,61288.07344488392,128842.11729786442,8677.70741143081,8.347293784147118,112.21111111111112,-1.3424641048879524,3.393054009766588,112.21111111111112,Cluster 0
230,742,742,742,42287312500000,136.89786761926825,30.1196731,-96.9730027,2570.9879177283865,2434.0900501091182,2433.827922117506,88.33333333333333,"(2420, 2440]",2423.159922458882,110.82777777777778,Training,,,EGB,,0.0457368813137665,,0.0457368813137665,0.0362939929033604,2438.3999219712027,38.9975,89.22222222222223,10.82745,0.026,68.38922005618718,65.8154793928124,-13.81560395702477,0.1791926143637073,0.0463362993134037,103.7880119077349,0.0455840196561366,61255.69321931553,117275.12373888178,7188.552386812304,8.768526126039157,110.82777777777778,-1.3397334521997235,3.386336641084705,111.06666666666666,Cluster 0
231,743,743,743,42287312830000,144.1917313858646,30.0982015,-96.9802098,2592.628717035881,2448.4369856500166,2447.543921678595,87.22222222222223,"(2440, 2460]",,,Validation_Testing,,,EGB,,,,,0.0356366320741663,2438.3999219712027,44.8813,86.22222222222223,6.892499999999999,0.0567,67.70785568154268,65.7346641816325,-13.937035615665389,0.1792920974327775,0.0462493090148138,103.9166406579354,0.0454454396550762,60771.26286903471,121786.96831491325,6125.72961607097,9.406777611078097,,,3.38888893125126,,Cluster 0
232,744,744,744,42287315320000,110.331500469392,30.053811,-97.0151798,2501.188719961961,2390.857219492569,2387.1935236098075,79.44444444444444,"(2380, 2400]",,,Validation_Testing,,,EGB,,,,,0.0332794319600499,2385.0599236780827,30.4788,67.22222222222223,13.4623,,66.45937784326958,65.58686596264504,-14.931804981663632,0.179707270864616,0.0462267357543916,103.47405937614936,0.0453115121965168,59663.38080141691,122217.54639972268,2726.81507852042,11.12073767183674,,,3.378553641093597,,Cluster 0
233,745,745,745,42287325030000,121.31039611806732,30.1016635,-96.8996587,2905.353507028688,2784.0431109106207,3002.889503907536,114.44444444444444,"(2780, 2800]",2788.919910754563,120.69444444444444,Training,,,EGB,,0.0432764110503946,,0.0432764110503946,0.0381114404294672,2788.919910754563,73.132,,,0.504,66.68544091851889,65.6013471792098,-5.853972200989163,0.1775594909809781,0.0449329322184292,110.1280388149744,0.0441833879103471,61157.285076392174,214960.0044964265,18924.720799371466,5.874125699771386,120.69444444444444,-1.3637487628191904,3.444675956041121,126.04444444444444,Cluster 0
234,746,746,746,42287325060000,121.61519610831373,30.10956108,-96.89361671,2905.353507028688,2783.7383109203743,2966.0087050877214,131.11111111111111,"(2780, 2800]",2788.919910754563,120.8111111111111,Training,,,EGB,,0.0433182432544019,,0.0433182432544019,0.0442045604539901,2788.919910754563,115.5109,,13.3812,0.22325,66.68544091851889,65.6013471792098,-5.853972200989163,0.1775594909809781,0.0449329322184292,110.1280388149744,0.0441833879103471,61157.285076392174,214960.0044964265,18924.720799371466,5.874125699771386,120.8111111111111,-1.363329164244075,3.4446284064180483,125.3611111111111,Cluster 0
235,747,747,747,42289301060000,167.31385864595651,31.38402537,-96.24956746,4616.805452262225,4449.491593616269,2709.367113300252,95.55555555555556,,,,Training,,,EGB,,,,,0.0352685891426357,4457.699857353605,76.45725,57.22222222222222,42.23915,0.058975,58.35499224352955,66.62932585972116,39.36293755305882,0.1084043111286325,0.0414139353163597,126.032143596447,0.0379990824675808,7816.494371079451,1818681.3151633583,58118.063614557,27.280369928173087,,,3.648310390598703,116.46111111111112,Cluster 3
236,748,748,748,42289303540000,155.93872300996088,31.39830921,-96.21877651,4663.439850769925,4507.501127759964,4416.429938674242,158.88888888888889,,3992.879872227844,148.62222222222195,Training,,,EGB,,0.0372218115691263,,0.0372218115691263,0.03597677107872,4511.039855646724,19.96275,34.22222222222222,243.087,0.0082,56.62435322105693,66.33497763963034,40.698547304143226,0.1074228103348669,0.0411897864772637,126.84897559263176,0.0377876624282257,6160.231765275699,1795719.5041762616,56206.24752094084,35.93252847330774,148.62222222222195,-1.4292024937702883,3.653935844053312,159.5111111111107,Cluster 3
237,749,749,749,42289304430000,132.89279574743054,31.3575251,-96.2857766,3139.439899537924,3006.5471037904927,3006.5471037904927,115.55555555555556,"(3000, 3020]",3002.279903927043,122.1888888888889,Training,,,EGB,,0.0406986999210377,,0.0406986999210377,0.0384346399927908,3009.899903683203,102.33384999999998,72.22222222222223,11.579275,0.0578,61.02195279269554,66.90293003452578,37.43698539236824,0.1119993614072787,0.0418153642017435,124.60136838629772,0.0385235731524089,11435.44198730349,1795549.1318766023,61470.84994904267,17.12440493188184,122.1888888888889,-1.390419463652847,3.4780680123578147,122.1888888888889,Cluster 3
238,750,750,750,42289304700000,134.41679569866253,31.35551254,-96.28769517,3101.035100766877,2966.6183050682143,2962.3511052047647,126.33333333333331,"(2960, 2980]",2971.799904902403,120.45,Training,,,EGB,,0.0405309926153846,,0.0405309926153846,0.0426463065473128,2964.1799051462435,41.1086,72.22222222222223,9.3332,0.02155,61.02195279269554,66.90293003452578,37.43698539236824,0.1119993614072787,0.0418153642017435,124.60136838629772,0.0385235731524089,11435.44198730349,1795549.1318766023,61470.84994904267,17.12440493188184,120.45,-1.3922127601343144,3.472261672145518,120.06111111111112,Cluster 3
239,751,751,751,42289305780000,136.55039563038733,31.41374091,-96.13335654,3174.7966984065056,3038.2463027761182,3038.2463027761182,113.33333333333331,"(3020, 3040]",3032.759902951683,123.70555555555556,Training,,,EGB,,0.0407897623003908,,0.0407897623003908,0.0373022204387372,3040.379902707843,88.2082,75.22222222222223,6.462699999999999,0.10935,52.15775534890913,65.4925989380479,44.5443454289005,0.1058421163715765,0.0406751170899612,128.71557358104675,0.0373617814792596,2244.0978058886594,1705026.4927791385,50198.01316122805,60.68484226336632,123.70555555555556,-1.3894488254975514,3.4826229780852342,123.70555555555556,Cluster 3
240,752,752,752,42289306600000,74.98079760061448,31.18488317,-95.83557824,3203.4478974896674,3128.467099889053,3128.467099889053,110.0,"(3120, 3140]",3124.199900025604,127.99444444444444,Training,,,EGB,,0.0409687115230352,,0.0409687115230352,0.035160989867498,3139.439899537924,25.1727,57.22222222222222,13.0061,0.0088,44.05184631016822,60.72082511866132,71.77042691460261,0.1473544453098261,0.0404429863420931,132.00309756112532,0.0393680708303856,9879.056643194315,537811.2908104848,43750.76830670095,162.6426514900679,127.99444444444444,-1.387547694510007,3.495331592137012,127.99444444444444,Cluster 1
241,753,753,753,42289306650000,156.1155070043038,31.3700921,-96.2235248,2971.799904902403,2815.684397898099,2433.370722132137,91.11111111111111,"(2800, 2820]",,,Validation_Testing,,,EGB,,,,,0.0374423470630397,2811.779910023043,39.508075,57.22222222222222,30.88995,0.0270499999999999,57.60147331960979,66.31864950925791,40.08671328110335,0.1101032607709564,0.0413506312561896,126.31512048148724,0.0380829552359912,8163.680647771301,1753830.9629969094,58324.50486317678,33.77174680230405,,,3.4495839743576395,,Cluster 3
242,754,754,754,42289308110000,71.32319771765768,31.259191,-95.8373923,2926.079906365443,2854.756708647785,2836.4687092330014,95.55555555555556,"(2840, 2860]",2849.879908803843,120.3388888888889,Training,,,EGB,,0.0422259508259061,,0.0422259508259061,0.0336882107123241,2865.1199083161628,43.2243,,4.2369,0.07535,42.37351273940323,60.97094338172648,69.67083750307819,0.1376425136726811,0.0402679914089982,131.8232968899435,0.0388223439468862,5152.561880524668,685308.4008089268,37022.99491241482,164.7638858986453,120.3388888888889,-1.3744205623893977,3.455569102216201,119.9277777777778,Cluster 1
243,755,755,755,42289309370000,96.0119969276161,31.21837,-95.8738716,2971.799904902403,2875.787907974787,2875.787907974787,98.88888888888889,"(2860, 2880]",2865.1199083161628,120.45555555555556,Training,,,EGB,,0.0420420643498817,,0.0420420643498817,0.0343867114172996,2865.1199083161628,46.2458,57.22222222222222,12.2846,0.0739,45.05715655564501,61.284646852670086,66.71506036956985,0.1418142918783068,0.0404796672959722,131.3959484481873,0.0391808350150026,9396.802670875755,679294.4754030368,45845.82875798144,149.75598778979162,120.45555555555556,-1.3763159673880598,3.45875685327109,120.85555555555555,Cluster 1
244,756,756,756,42289309440000,92.26295704758536,31.2003748,-95.8558121,2987.039904414723,2894.7769473671374,2895.2951073505565,104.44444444444444,"(2880, 2900]",,,Validation_Testing,,,EGB,,,,,0.0360738510486483,2887.979907584643,30.070500000000003,70.22222222222223,53.4341,0.0424999999999999,44.43451375902915,61.01696388202539,69.04354129816987,0.1439069565273885,0.0404496767600161,131.67792116271582,0.0392393885646938,9322.649987834056,618440.9153305441,44382.71346791843,156.37629807392915,,,3.4616151054521818,,Cluster 1
245,757,757,757,42289309510000,89.9159971226881,31.1899292239922,-95.8181702160865,3078.479901488643,2988.563904365955,2988.563904365956,94.44444444444444,"(2980, 3000]",2987.039904414723,124.48888888888888,Training,,,EGB,,0.0416763394104308,,0.0416763394104308,0.0316019491189302,2987.039904414723,71.8578,57.22222222222222,2.9929,0.1957,43.218472516951,60.49198818159491,73.955594439927,0.1481183448765482,0.0403944469207977,132.24219186159334,0.0393509237581375,9104.228676556128,498260.4508487679,41200.9204501305,169.544930609598,124.48888888888888,-1.3801104337504293,3.4754625467739424,124.48888888888888,Cluster 1
246,758,758,758,42289309850000,99.0599968300801,31.2253421,-95.8852407,2845.307908950147,2746.2479121200668,2746.2479121200668,98.33333333333331,"(2740, 2760]",2743.199912217603,117.04444444444444,Training,,,EGB,,0.0426671216790123,,0.0426671216790123,0.0358064298927118,2735.579912461443,34.6787,90.22222222222224,6.931100000000001,0.04115,45.25503228627126,61.43874181192744,65.45205165873467,0.140087678547144,0.0404821290394969,131.24820728207715,0.039109958798584,9080.32878526144,720810.9135268948,46082.40692545266,146.5466406385502,117.04444444444444,-1.369906653627328,3.4387397397492028,117.04444444444444,Cluster 1
